token_pair,seven_day_volume,thirty_day_volume,all_time_volume,break_1,fee_rate,all_time_fees,tokenA_fees,tokenB_fees,break_2,lps,tvl,tokenA_balance,tokenB_balance,tokenA_price,tokenB_price
<nil>,2.3868662427510732e+08,2.462727722636201e+09,8.323104868464138e+11,|,<nil>,8.744189918685807e+06,5.7406398742286766e+13,6.484532792500659e+13,|,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>
"RLBXX-SOL<a href=""https://solscan.io/address/HwCngan6JmSxeYdizHxDLXUUi21ggoQgVPVSp9rP2Hk1"" target=""blank""> (HwCn...) </a>",3.64052967036,32.52553135308,6.274900155756765e+07,|,0.01,627490.0155756727,1.17551160485995e+07,23919.71608580916,|,1034,132720.34432335527,1056152.040000000000000000,263.239344002000000000,0.076406,197.63
"MOCKJ-SOL<a href=""https://solscan.io/address/GVjewjrhuFScWut5bq9kpyReiKb7cemCpLCZzi3HCbwE"" target=""blank""> (GVje...) </a>",16021.76017734696,141621.4193517024,6.1942208987990014e+07,|,0.003,185826.62696396204,2.8100686753108796e+07,1918.6739103579014,|,407,2758.0075261765983,2349769.306897042000000000,6.191409041000000000,0.000653,197.63
"ZYN-SOL<a href=""https://solscan.io/address/6P1JbEwYEaXZBP9skhXpZZaaHqbXvd8VwdqNUsk9QkPU"" target=""blank""> (6P1J...) </a>",541237.7547351399,4.753130156064543e+06,6.1624066292499244e+07,|,0.003,184872.19887750066,4.340994468810779e+06,1103.1285226646405,|,36,40032.20363116385,7142571.266461730000000000,202.561370395000000000,<nil>,197.63
"SILLY-USDC<a href=""https://solscan.io/address/8K1JXMw1jazReywexbct7nAYPtR2SpZD1aUcZK8Up6NR"" target=""blank""> (8K1J...) </a>",3.650868069486,31.723341620070006,6.074777960313856e+07,|,0.01,607477.7960313829,7.121779295226365e+06,606753.4693299504,|,348,30.85355431311997,8503.655381162000000000,9.541333000000000000,0.002506,1.000216
"DRIFT-JITOS<a href=""https://solscan.io/address/Mze7Csr8pew6HqnjZFTfsfsJtrvdwHErnvcLZjJdMa1"" target=""blank""> (Mze7...) </a>",820.77377885179,41150.1881149367,6.050016324979237e+07,|,0.01,605001.6324979282,911655.1888105955,3038.158502998567,|,352,1422.15088216542,12675.577811000000000000,6.112571487000000000,<nil>,232.66
"GME-USDC<a href=""https://solscan.io/address/73RuhPFsKghKV88WvupQGEqqVjtYvVQpB1eTni9Ya7tz"" target=""blank""> (73Ru...) </a>",143.32889798126598,1364.7060319737868,6.015928195192365e+07,|,0.02,1.2031856390384582e+06,3.487907659538333e+08,1.202569641966694e+06,|,875,1454.2428889643868,453264.411996153000000000,640.041756000000000000,0.001796,1.000216
"BODEN-USDC<a href=""https://solscan.io/address/5EaqRjs7dTY3o2iohRDYwVDbzR4P3m7Cgaz6NfUPm3GR"" target=""blank""> (5Eaq...) </a>",47.174723575868995,86.97162638646097,5.902264987394385e+07,|,0.01,590226.498739444,2.0248385693714002e+06,589783.974845503,|,258,3112.9661952132324,508363.899999151000000000,66.835270000000000000,0.005992,1.000216
"MSOL-JLP<a href=""https://solscan.io/address/C8m5mzaCqYFdAPFKJYbqreBye56YMxHsV17t9LbbXZie"" target=""blank""> (C8m5...) </a>",410953.79234049044,2.928598526664247e+06,5.88896464156373e+07,|,0.003,176668.9392469156,900.1497033345684,56117.63749481229,|,241,213393.967090067,670.946917186000000000,10363.765097000000000000,249.93,4.41
"JLP-USDC<a href=""https://solscan.io/address/8Z8uy3xqUZqvpJ9QvJz7muz5aosL2VjGfJcEA99JK364"" target=""blank""> (8Z8u...) </a>",112880.0289228369,132121.59023362753,5.8630329901493266e+07,|,0.003,175890.9897044734,92370.17436528606,175734.7339060838,|,749,17243.39503009928,2077.117309000000000000,8081.562080000000000000,4.41,1.000216
"MSOL-BTC<a href=""https://solscan.io/address/H1fREbTWrkhCs2stH3tKANWJepmqeF9hww4nWRYrM7uV"" target=""blank""> (H1fR...) </a>",375.95278509510985,3250.4453116575787,5.8243122625307664e+07,|,0.003,127652.27536629258,3507.339013013263,6.112994515000293,|,298,279988.62143854686,6.872150045000000000,2.922740000000000000,249.93,95208.97
"USDY-USDC<a href=""https://solscan.io/address/7riFsDxbskTqDtCSjev2jN9hyAJqeKmbWqgfiWD6ikUC"" target=""blank""> (7riF...) </a>",1.261011079065058e+07,2.3794013629999045e+07,5.771077097827066e+07,|,0.0001,5771.077097827161,5432.781862310957,5767.621010342577,|,76,6.483387036275737e+06,4008984.869944000000000000,2233011.916953000000000000,1.060092,1.000216
"WETH-WETH<a href=""https://solscan.io/address/7AqZiVWn5xDYZnQfp2vgfXAcF73tZgpDMLAS7MUuWBT3"" target=""blank""> (7AqZ...) </a>",248748.16631112373,2.4574405074440353e+06,5.649591069857431e+07,|,0.0005,28247.95534928673,10.86344400297484,10.86639071423027,|,111,53660.7126752808,20.520505960000000000,17.712819150000000000,2614.98,<nil>
<nil>,657092.400418443,5.622285188382854e+07,5.638045452346517e+07,|,<nil>,90208.72723754519,992803.3565731959,1.0038719430599946e+06,|,483,<nil>,<nil>,<nil>,<nil>,<nil>
"BODEN-TREMP<a href=""https://solscan.io/address/ERLQQAUG5u3Z2QE8KntYLEmHj5vXyAXCXxbA9ZEQeZzo"" target=""blank""> (ERLQ...) </a>",463.9168306517311,1122.1235811083486,5.6023934561450504e+07,|,0.01,560239.3456145036,3.1325197948559257e+06,1.101278132292473e+06,|,254,158.51586087712616,15742.647122866000000000,1201.151249451000000000,0.005992,0.053437
<nil>,8.645760777879348e+06,2.4975590943838816e+07,5.544983982974888e+07,|,<nil>,166349.5194892477,524807.8214586787,526112.7791961224,|,406,<nil>,<nil>,<nil>,<nil>,<nil>
"BSO13-PYTH<a href=""https://solscan.io/address/7mPTnzjLgDUPuNU6cx61EaB4bhjexqPLEAf4ng8PpKkq"" target=""blank""> (7mPT...) </a>",7092.605898898832,997608.1501552224,5.531929086099897e+07,|,0.003,165957.87258299018,1065.3076490557473,401428.4105033097,|,797,186407.35848458446,12.267874483000000000,922745.008708000000000000,234.37,0.198898
"UST-USDC<a href=""https://solscan.io/address/HyBtxWGiYKzHG5WERyA6Ks9tq6k33UyXrU9Aj1BUFK2J"" target=""blank""> (HyBt...) </a>",0,0,5.504703800287796e+07,|,0.0001,5504.703800287742,5626.544113744249,5497.860401295441,|,329,77.53156427638,6912.787766000000000000,2.969594000000000000,0.010786,1.000216
<nil>,3061.216786492445,39022.75841541185,5.431135419654426e+07,|,<nil>,162934.06258963782,1.96846386456274e+06,1.9942822832615832e+06,|,620,<nil>,<nil>,<nil>,<nil>,<nil>
"USDC-CROWN<a href=""https://solscan.io/address/4mdCFKH5oidhPCm8Qhr9Y9VDuHji2aSbNBuTaN4EcGsM"" target=""blank""> (4mdC...) </a>",50868.02256927241,263370.1871773243,5.4181910114345424e+07,|,0.01,541819.1011434684,541436.391155054,1.0341077455550609e+06,|,609,18692.067624494863,1706.564507000000000000,156802.260847855000000000,1.000216,0.108322
"SOL-GME<a href=""https://solscan.io/address/BTqQA9jEaME3B8bqK9kcjQwyJ5UpyXAbhngtswGM4dC4"" target=""blank""> (BTqQ...) </a>",2079.1238089970507,16045.48710538725,5.3116900309795335e+07,|,0.02,1.062338006195917e+06,9482.971354213929,1.7803205000977048e+08,|,918,14367.973310563608,44.097167880000000000,3147577.963496218000000000,197.63,0.001796
"SCS-USDC<a href=""https://solscan.io/address/CEugAvp44myhqUqtTyUjAVejDesrThC9gBpgGYUQR8Zg"" target=""blank""> (CEug...) </a>",570.2977184820637,3819.802200852813,5.2543849155996256e+07,|,0.01,525438.4915599665,6.405485065087866e+07,525010.0080605599,|,453,54091.26798633639,28359390.529680000000000000,378.500567000000000000,0.001894,1.000216
"BSO13-USDC<a href=""https://solscan.io/address/HGw4exa5vdxhJHNVyyxhCc6ZwycwHQEVzpRXMDPDAmVP"" target=""blank""> (HGw4...) </a>",179117.31300436374,1.0021450717076765e+06,5.249574315131794e+07,|,0.003,157487.22945394475,1560.6866454550723,157356.42616285375,|,895,12456.42773922969,26.113925262000000000,6334.738772000000000000,234.37,1.000216
<nil>,686.5498599094198,17235.461785621887,5.230791739610917e+07,|,<nil>,83692.6678337735,8277.658331758246,8513.718745704287,|,557,<nil>,<nil>,<nil>,<nil>,<nil>
"DRIFT-USDC<a href=""https://solscan.io/address/7psbtZGcKHuW2Jw7C9NoGb1GPxq5kS4NbjXfUPsUFsgX"" target=""blank""> (7psb...) </a>",1.547481910453865e+06,7.418879814899526e+06,5.201515752431973e+07,|,0.003,156045.47257296235,160134.27548911446,156021.06822016774,|,475,135374.30842095916,194139.675614000000000000,135345.073885000000000000,<nil>,1.000216
"SCS-SOL<a href=""https://solscan.io/address/iszVo8baejCc12Jhzgk1JCpGWnewacYtog47nwwHNt9"" target=""blank""> (iszV...) </a>",16412.913981686095,70516.24253110298,5.049793439913561e+07,|,0.003,151493.80319740422,1.5528623817775806e+07,1120.4057415879938,|,368,16562.595474296413,7805789.413250000000000000,8.998787257000000000,0.001894,197.63
"SOL-SC<a href=""https://solscan.io/address/6bAFyUfbBbXnKodoSiVj9BddQMHygkapXNnHAEkmMZsr"" target=""blank""> (6bAF...) </a>",1472.7735609259098,19290.562893934384,5.00295343346755e+07,|,0.02,1.0005906866935163e+06,6203.791348500418,9.322616918060388e+06,|,520,4704.492556561525,11.230727251000000000,600087.884556000000000000,197.63,0.004141
<nil>,29997.82837249089,2.532134884838033e+06,4.965317722772676e+07,|,<nil>,993063.5445545445,1.3619410609966293e+06,1.3935711976926208e+06,|,1358,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-RETAR<a href=""https://solscan.io/address/CCWdq5Hei9vWTyovMY4zozs56hmc3qZkLg1pz2F2qL8J"" target=""blank""> (CCWd...) </a>",210578.65202572144,1.5662395420705113e+06,4.877324298055649e+07,|,0.02,975464.8596111508,6167.699521703698,1.873113992935014e+07,|,584,121567.61202643396,106.048726768000000000,3341610.274853000000000000,197.63,0.030108
<nil>,5.133876816649905e+06,4.7732135468985334e+07,4.854660674938025e+07,|,<nil>,970932.1349876076,1.0643057963952629e+07,1.1036889520426862e+07,|,1064,<nil>,<nil>,<nil>,<nil>,<nil>
"SAMO-USDC<a href=""https://solscan.io/address/9vqYJjDUFecLL2xPUC4Rc7hyCtZ6iJ4mDiVZX7aFXoAe"" target=""blank""> (9vqY...) </a>",8823.186065441061,40661.865802145534,4.841220353192416e+07,|,0.003,124098.38600767373,1.966441809029569e+07,124040.69267246168,|,979,11024.645814657313,1314200.209569395000000000,5581.337178000000000000,0.004141,1.000216
"SCNSO-USDC<a href=""https://solscan.io/address/6wySwcwYkbqdQDnG9DgN6mez57nv8RnjcTmjxp36o9rZ"" target=""blank""> (6wyS...) </a>",110362.07824158849,867677.3902788121,4.808288320508255e+07,|,0.001,54010.619598769525,291.22938876475746,53970.653124956385,|,741,48121.60731431913,2.079875965000000000,47584.330127000000000000,253.38,1.000216
<nil>,74829.67762175824,7.500404884176072e+06,4.800815368210964e+07,|,<nil>,76813.04589137812,1.1597730446572413e+06,1.16262870850256e+06,|,834,<nil>,<nil>,<nil>,<nil>,<nil>
"USDH1-BONK<a href=""https://solscan.io/address/GMx3g7HZCVzLuE6Ckdu9sgExgiZQ7kiF7xfCrPnwVzbr"" target=""blank""> (GMx3...) </a>",0.0001763499325,38581.96690579424,4.789289034619653e+07,|,0.003,143678.67103859037,144099.84085386933,1.5807936150597128e+11,|,738,3277.1713904403596,20.194879000000000000,191871861.267000000000000000,<nil>,1.708e-05
"OPOS-USDC<a href=""https://solscan.io/address/8PBUSmuzEev7pa4K63AQKfdoptK6Mk2imPe2nj3NY4f9"" target=""blank""> (8PBU...) </a>",14.099933914652999,94.94403530184398,4.736496464319914e+07,|,0.01,473649.6464321269,126682.55323087418,473588.2126251374,|,328,30.041486559783998,120.014340577000000000,30.034999000000000000,<nil>,1.000216
"SOL-HOBBE<a href=""https://solscan.io/address/HZboRHUSqnKkZ6ZwvmDT84XtyNbhg5uGhsTjcAeCVbPd"" target=""blank""> (HZbo...) </a>",0.2800240055,21.958265951040005,4.728781054529733e+07,|,0.02,945756.2109059514,5270.924397051101,2.15423638446425e+07,|,396,118.96695619589,0.601968103000000000,167216.829243000000000000,197.63,<nil>
"SILLY-USDC<a href=""https://solscan.io/address/DUFd5kFpJY6wzF1cLLfAk4yX4iaqTF8NCLdgEaZNQt5U"" target=""blank""> (DUFd...) </a>",1.061464461972,48.98626914491501,4.7160926686186835e+07,|,0.003,141482.78005856686,2.8705352827488896e+06,141387.35762286928,|,166,374.1518329240214,40657.066774058000000000,272.206427000000000000,0.002506,1.000216
"SOL-WEN<a href=""https://solscan.io/address/F7ocu8fhsoV7CHsEGRHmSKXNDdt7f1xXUEDc7KmZ3hi3"" target=""blank""> (F7oc...) </a>",3457.95095790643,55159.13976969959,4.701960627060726e+07,|,0.003,141058.81881181552,1393.1523247922041,1.1755611768869936e+09,|,1068,862.44459163985,4.363935595000000000,27725147.173330000000000000,197.63,<nil>
"KI-USDC<a href=""https://solscan.io/address/DZiV1HEnLE8hU16Xs1cjThAY2twAke4QSpJpHgNwpd3h"" target=""blank""> (DZiV...) </a>",1763.1537540987295,27368.703158812474,4.621661514947612e+07,|,0.003,100598.18530922948,2.3263918267650795e+06,100530.6976121543,|,84,3808.0553143176317,196470596.204951255000000000,3807.232952000000000000,<nil>,1.000216
"W-USDC<a href=""https://solscan.io/address/91E61RiGhH9b9Ns8wrb4E3oBNdtkQx2k4xb33pSqt5am"" target=""blank""> (91E6...) </a>",305995.2411910958,550564.2924409072,4.601826601270299e+07,|,0.003,138054.79803810938,121113.79106003833,137957.29437468466,|,569,12008.029126575668,60626.521461000000000000,1276.798413000000000000,0.177001,1.000216
"SOL-GUAC<a href=""https://solscan.io/address/HrXPdUiPbzof3yPBb2wdB9ryhRSEe2hKhzpfpPMQbnRZ"" target=""blank""> (HrXP...) </a>",12537.712815509865,46728.284474442735,4.49888765744874e+07,|,0.01,449888.76574487466,7132.249188449374,4.184987859988299e+12,|,822,23220.506692473617,48.941178124000000000,677413082991.374800000000000000,197.63,2e-08
<nil>,623.8889733065199,12234.428457393728,4.474535929626062e+07,|,<nil>,71592.57487401756,41826.717897411116,42172.495054178005,|,375,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-GTH3W<a href=""https://solscan.io/address/CibiKUX2jtiYH4VDa7jE48LFqQ8s6ARpSjXBtWiRKXsC"" target=""blank""> (Cibi...) </a>",2344.5485795366894,26836.07602859668,4.4471658133782156e+07,|,0.01,444716.5813378246,4013.7083866968046,226312.03454836237,|,1554,5684.641398931345,11.923155533000000000,37478.387151000000000000,197.63,0.088805
"SOL-USDC<a href=""https://solscan.io/address/65shmpuYmxx5p7ggNCZbyrGLCXVqbBR1ZD5aAocRBUNG"" target=""blank""> (65sh...) </a>",0,181.56655359202,4.442334719736527e+07,|,0.0025,111058.36799341257,899.8988742733923,111142.77120567321,|,508,93476.79252562462,320.929703264000000000,30044.965557000000000000,197.63,1.000216
"LFG1E-SOL<a href=""https://solscan.io/address/Fq7jPefUJ4Z4exE7QsBzrWK7cfqxKW8XazNwQ5akGwBz"" target=""blank""> (Fq7j...) </a>",7682.13702182035,43827.300687013405,4.415950736128769e+07,|,0.01,441595.0736128724,2.8054248401073128e+10,4141.281748794245,|,3040,14061.432127575757,24536314477.435665000000000000,51.285846335000000000,1.6e-07,197.63
"SOL-HARAM<a href=""https://solscan.io/address/2y5Mzgs8TAEgweThA7coc8VXRHKymN9UkatCvLZQ3ucM"" target=""blank""> (2y5M...) </a>",1116.036890013,3340.438569560491,4.399703422573599e+07,|,0.02,879940.6845147178,7160.5141780304275,3.746929230628326e+07,|,422,778.8186200581945,1.557551296000000000,88817.604644487000000000,197.63,0.005303
"SOL-SLERF<a href=""https://solscan.io/address/DTeRT17AyrmY2Fg57r1b8xJhebhwFR4ejpzRwS2xQQYS"" target=""blank""> (DTeR...) </a>",5.29843126495,25.600572726709995,4.370350137117746e+07,|,0.02,874070.027423529,4387.46134295506,1.190363447280276e+06,|,457,537.6469550832062,0.652715955000000000,3866.173766039000000000,197.63,0.105699
"SOL-JLP<a href=""https://solscan.io/address/Cxgh8N6SZgcJkdgWf1VWLn7VqDGEhqNKqxY9mmyBTbVN"" target=""blank""> (Cxgh...) </a>",0,0,4.345896907315787e+07,|,0.0001,4345.896907315736,23.07411595066399,1370.2096922498258,|,99,1305.1059300229201,6.597806484000000000,0.267899000000000000,197.63,4.41
"ANALO-USDC<a href=""https://solscan.io/address/CJekng8RZh3CEBzyExtxFugw4GKBRiCKqXw5eSeVVkyS"" target=""blank""> (CJek...) </a>",80.27091961193798,690.6905782199505,4.304967601028173e+07,|,0.01,430496.7601027989,8.300488293148041e+08,429835.452960659,|,993,880.819931996939,38519658.229179700000000000,317.208815000000000000,1.463e-05,1.000216
"SOL-PENG<a href=""https://solscan.io/address/9BTidgAt1T18SSr1x9Xetig3gLCE7D1AMyssXMKJCLKh"" target=""blank""> (9BTi...) </a>",1880.343484540338,6437.03423380475,4.27263499684601e+07,|,0.01,427263.49968460226,2389.249488875533,746784.678389371,|,749,595.60546564687,3.013740149000000000,281292.983172000000000000,197.63,<nil>
"RLBXX-SOL<a href=""https://solscan.io/address/AHoX7W4sjiYQnjdbMLqr4NrBMZqTyoA6QoeRdNfgDez"" target=""blank""> (AHoX...) </a>",247.6854688983101,1585.9907771414794,4.2582761985271506e+07,|,0.003,127748.28595581549,970491.5931294821,2998.885710330219,|,504,34947.61430665628,453501.790000000000000000,1.504612356000000000,0.076406,197.63
<nil>,4.691611078243301e+06,3.892880524122782e+07,4.233011283768931e+07,|,<nil>,423301.12837689486,1.080735321857276e+06,1.0921505965164606e+06,|,277,<nil>,<nil>,<nil>,<nil>,<nil>
<nil>,1.2181868739824165e+06,9.820127548094708e+06,4.159764479900748e+07,|,<nil>,120717.16755501305,600842.1019301296,601901.5672720748,|,51,<nil>,<nil>,<nil>,<nil>,<nil>
<nil>,44227.849043988805,1.3562181350522626e+07,4.149277888466803e+07,|,<nil>,414927.7888466755,2.8911062491947436e+06,2.9993220068069114e+06,|,1021,<nil>,<nil>,<nil>,<nil>,<nil>
"ZERO-USDC<a href=""https://solscan.io/address/FF38D19wyMxnjnJ7RMUwN4XhMgv3NHKarbNZNtBA9ro1"" target=""blank""> (FF38...) </a>",12.009562319717999,73.63182506321598,4.140830756995082e+07,|,0.01,414083.0756995159,284452.3364424233,413532.726905982,|,386,272.4634259814833,1317.026157461000000000,71.290720000000000000,0.152736,1.000216
"JUPYI-SOL<a href=""https://solscan.io/address/EzCFMMo43qLLkYQqhLG8Kjj4UL3Dwvk2paf7yqB575KP"" target=""blank""> (EzCF...) </a>",8954.195065190434,34508.10189986137,4.06612248888945e+07,|,0.003,121983.67466668416,187256.89699392908,1178.9122357584265,|,1011,6914.733293330781,4433.353570000000000000,15.172131510000000000,0.883364,197.63
"JUPYI-SOL<a href=""https://solscan.io/address/FgTCR1ufcaTZMwZZYhNRhJm2K3HgMA8V8kXtdqyttm19"" target=""blank""> (FgTC...) </a>",131032.85750982408,497715.05047456216,4.061997414860552e+07,|,0.01,406199.7414860619,598969.6986812144,3816.211328825692,|,4244,157596.1299800773,146964.676595000000000000,140.529400417000000000,0.883364,197.63
<nil>,365217.50097621704,1.2510453184800209e+06,4.054023693037139e+07,|,<nil>,244737.1992442639,9.596225398178477e+06,9.83951605968945e+06,|,167,<nil>,<nil>,<nil>,<nil>,<nil>
"BLOCK-SOL<a href=""https://solscan.io/address/DpRTn6DsBMVMkW2s9DaT4EGHBFSXx6vs7gVpw7niFJLY"" target=""blank""> (DpRT...) </a>",759494.5566401999,4.368410937115169e+06,4.047799636565616e+07,|,0.003,121433.98909696928,1.2802426768356333e+06,718.0677638267803,|,130,680569.7396134997,10554009.198984000000000000,801.121805496000000000,0.049483,197.63
"SOL-BONK<a href=""https://solscan.io/address/4VG8VFNo3EXiTA75mhh48qv55S6m3VA2uTQCzEt8kczb"" target=""blank""> (4VG8...) </a>",156.54209046703005,346974.84811534657,4.0213882109574884e+07,|,0.0004,16085.552843829546,68.59797700260286,3.7375350089163804e+08,|,229,456.62533098450916,0.703803950000000000,18590899.083490000000000000,197.63,1.708e-05
"$MICH-USDC<a href=""https://solscan.io/address/92FncZjjR95J3Edjw71DA8FPgmzLTuCViEPXomt7nDHP"" target=""blank""> (92Fn...) </a>",11066.51816544067,169730.04612446896,4.001567815455172e+07,|,0.02,800313.5630910228,4.673424647598136e+06,799799.2873030812,|,419,4438.803034593244,99754.345932000000000000,1073.956726000000000000,0.033729,1.000216
"SOL-USA<a href=""https://solscan.io/address/BDY7m1UitxRzD18NqAcxghcyo7tNciK5z3dY2t1V1ErP"" target=""blank""> (BDY7...) </a>",284229.44049657567,1.1312147974908087e+07,3.979719457930157e+07,|,0.02,795943.8915860358,4713.5144902052725,1.7822704393999246e+11,|,540,77497.75236365694,63.745949631000000000,36460472100.046302000000000000,197.63,1.78e-06
"SOL-PEPE<a href=""https://solscan.io/address/9aUwgtmd1Z72bi7L1dopaPaj3Jw7LbN1tJD68BEv61qZ"" target=""blank""> (9aUw...) </a>",733.3917213800202,2725.6729227350384,3.9048216879319265e+07,|,0.01,390482.16879319964,2340.434485423455,1.1841259000180207e+07,|,368,574.08628910295,2.904853965000000000,558602.283770000000000000,197.63,<nil>
"SOL-7I5KK<a href=""https://solscan.io/address/EngvuHZ7JobyTfkDzi5djqncCgmumrB4qLTacRefQon2"" target=""blank""> (Engv...) </a>",27555.816683510693,232463.2335259982,3.883661277171806e+07,|,0.003,116509.83831515136,1693.8216006728135,510859.80267455534,|,354,9850.590770072055,4.787335086000000000,136653.362241615000000000,197.63,0.065161
"JTO-JITOS<a href=""https://solscan.io/address/4UVvSVdeth9mxpPe4nwwZseXPd2bqqDm4xVaJSve3DXw"" target=""blank""> (4UVv...) </a>",74823.3622778641,254172.33917284562,3.8775297153958485e+07,|,0.01,387752.9715395845,134254.9806232299,4638.428598328637,|,298,253371.3207363786,41140.896373489000000000,615.119566988000000000,2.68,232.66
"NYAN-USDC<a href=""https://solscan.io/address/57xTqqteaKhQuXYSzNxb6yqZKHw7vBfsj927DznumJGP"" target=""blank""> (57xT...) </a>",537127.0022660935,2.9849967783139152e+06,3.827464965210592e+07,|,0.003,114823.9489563206,916930.0645277203,114768.41792305362,|,54,220070.98218273706,4785338.373000762000000000,220023.457116000000000000,<nil>,1.000216
"STSOL-BTC<a href=""https://solscan.io/address/J7qn7AvZ4QK9qT6BikVBKA3hUp89Lg9UkqJmXZQEjRxq"" target=""blank""> (J7qn...) </a>",0,0,3.827280730771291e+07,|,0.003,91153.72819680649,2899.4298279306117,4.532176242000185,|,320,3934.1140106034004,0.009099906000000000,0.041298000000000000,238.9,95208.97
"SOL-A7GJG<a href=""https://solscan.io/address/Cg8qeSnejKuPmeiVsf8F9ePXqrsxiUZs5Gsam72BbeGj"" target=""blank""> (Cg8q...) </a>",0,0,3.822042344591511e+07,|,0.02,764408.4689182993,4343.110292810099,4.788341829865286e+07,|,120,524.9463698461899,2.656207913000000000,85922.178786263000000000,197.63,<nil>
